GEO.id,Id
HC02_MOE_VC160,Foreign born; Entered 2000 or later; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC03_EST_VC160,Foreign born; Entered 1990 to 1999; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC03_MOE_VC160,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC04_EST_VC160,Foreign born; Entered before 1990; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC04_MOE_VC160,Foreign born; Entered before 1990; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC01_EST_VC161,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC01_MOE_VC161,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC02_EST_VC161,Foreign born; Entered 2000 or later; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC02_MOE_VC161,Foreign born; Entered 2000 or later; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC03_EST_VC161,Foreign born; Entered 1990 to 1999; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC03_MOE_VC161,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC04_EST_VC161,Foreign born; Entered before 1990; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC04_MOE_VC161,Foreign born; Entered before 1990; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC01_EST_VC162,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC01_MOE_VC162,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC02_EST_VC162,Foreign born; Entered 2000 or later; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC02_MOE_VC162,Foreign born; Entered 2000 or later; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC03_EST_VC162,Foreign born; Entered 1990 to 1999; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC03_MOE_VC162,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC04_EST_VC162,Foreign born; Entered before 1990; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC04_MOE_VC162,Foreign born; Entered before 1990; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC01_EST_VC165,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC01_MOE_VC165,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC02_EST_VC165,Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC02_MOE_VC165,Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC03_EST_VC165,Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC03_MOE_VC165,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC04_EST_VC165,Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC04_MOE_VC165,Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC01_EST_VC166,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC01_MOE_VC166,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC02_EST_VC166,Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC02_MOE_VC166,Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC03_EST_VC166,Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC03_MOE_VC166,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC04_EST_VC166,Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC04_MOE_VC166,Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC01_EST_VC167,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC01_MOE_VC167,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC02_EST_VC167,Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC02_MOE_VC167,Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC03_EST_VC167,Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC03_MOE_VC167,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC04_EST_VC167,Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC04_MOE_VC167,Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC01_EST_VC168,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC01_MOE_VC168,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC02_EST_VC168,Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC02_MOE_VC168,Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC03_EST_VC168,Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC03_MOE_VC168,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC04_EST_VC168,Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC04_MOE_VC168,Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC01_EST_VC169,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC01_MOE_VC169,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC02_EST_VC169,Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC02_MOE_VC169,Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC03_EST_VC169,Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC03_MOE_VC169,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC04_EST_VC169,Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC04_MOE_VC169,Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC01_EST_VC170,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC01_MOE_VC170,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC02_EST_VC170,Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC02_MOE_VC170,Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC03_EST_VC170,Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC03_MOE_VC170,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC04_EST_VC170,Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC04_MOE_VC170,Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC01_EST_VC171,"Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC01_MOE_VC171,"Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC02_EST_VC171,"Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC02_MOE_VC171,"Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC03_EST_VC171,"Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC03_MOE_VC171,"Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC04_EST_VC171,"Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC04_MOE_VC171,"Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC01_EST_VC172,"Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC01_MOE_VC172,"Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC02_EST_VC172,"Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC02_MOE_VC172,"Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC03_EST_VC172,"Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC03_MOE_VC172,"Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC04_EST_VC172,"Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC04_MOE_VC172,"Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC01_EST_VC173,"Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC01_MOE_VC173,"Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC02_EST_VC173,"Foreign born; Entered 2000 or later; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC02_MOE_VC173,"Foreign born; Entered 2000 or later; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC03_EST_VC173,"Foreign born; Entered 1990 to 1999; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC03_MOE_VC173,"Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC04_EST_VC173,"Foreign born; Entered before 1990; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC04_MOE_VC173,"Foreign born; Entered before 1990; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC01_EST_VC175,Total; Estimate; Occupied housing units
HC01_MOE_VC175,Total; Margin of Error; Occupied housing units
HC02_EST_VC175,Foreign born; Entered 2000 or later; Estimate; Occupied housing units
HC02_MOE_VC175,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units
HC03_EST_VC175,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units
HC03_MOE_VC175,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units
HC04_EST_VC175,Foreign born; Entered before 1990; Estimate; Occupied housing units
HC04_MOE_VC175,Foreign born; Entered before 1990; Margin of Error; Occupied housing units
HC01_EST_VC177,Total; Estimate; HOUSING TENURE - Owner-occupied housing units
HC01_MOE_VC177,Total; Margin of Error; HOUSING TENURE - Owner-occupied housing units
HC02_EST_VC177,Foreign born; Entered 2000 or later; Estimate; HOUSING TENURE - Owner-occupied housing units
HC02_MOE_VC177,Foreign born; Entered 2000 or later; Margin of Error; HOUSING TENURE - Owner-occupied housing units
HC03_EST_VC177,Foreign born; Entered 1990 to 1999; Estimate; HOUSING TENURE - Owner-occupied housing units
HC03_MOE_VC177,Foreign born; Entered 1990 to 1999; Margin of Error; HOUSING TENURE - Owner-occupied housing units
HC04_EST_VC177,Foreign born; Entered before 1990; Estimate; HOUSING TENURE - Owner-occupied housing units
HC04_MOE_VC177,Foreign born; Entered before 1990; Margin of Error; HOUSING TENURE - Owner-occupied housing units
HC01_EST_VC178,Total; Estimate; HOUSING TENURE - Renter-occupied housing units
HC01_MOE_VC178,Total; Margin of Error; HOUSING TENURE - Renter-occupied housing units
HC02_EST_VC178,Foreign born; Entered 2000 or later; Estimate; HOUSING TENURE - Renter-occupied housing units
HC02_MOE_VC178,Foreign born; Entered 2000 or later; Margin of Error; HOUSING TENURE - Renter-occupied housing units
HC03_EST_VC178,Foreign born; Entered 1990 to 1999; Estimate; HOUSING TENURE - Renter-occupied housing units
HC03_MOE_VC178,Foreign born; Entered 1990 to 1999; Margin of Error; HOUSING TENURE - Renter-occupied housing units
HC04_EST_VC178,Foreign born; Entered before 1990; Estimate; HOUSING TENURE - Renter-occupied housing units
HC04_MOE_VC178,Foreign born; Entered before 1990; Margin of Error; HOUSING TENURE - Renter-occupied housing units
HC01_EST_VC180,Total; Estimate; Average household size of owner-occupied unit
HC01_MOE_VC180,Total; Margin of Error; Average household size of owner-occupied unit
HC02_EST_VC180,Foreign born; Entered 2000 or later; Estimate; Average household size of owner-occupied unit
HC02_MOE_VC180,Foreign born; Entered 2000 or later; Margin of Error; Average household size of owner-occupied unit
HC03_EST_VC180,Foreign born; Entered 1990 to 1999; Estimate; Average household size of owner-occupied unit
HC03_MOE_VC180,Foreign born; Entered 1990 to 1999; Margin of Error; Average household size of owner-occupied unit
HC04_EST_VC180,Foreign born; Entered before 1990; Estimate; Average household size of owner-occupied unit
HC04_MOE_VC180,Foreign born; Entered before 1990; Margin of Error; Average household size of owner-occupied unit
HC01_EST_VC181,Total; Estimate; Average household size of renter-occupied unit
HC01_MOE_VC181,Total; Margin of Error; Average household size of renter-occupied unit
HC02_EST_VC181,Foreign born; Entered 2000 or later; Estimate; Average household size of renter-occupied unit
HC02_MOE_VC181,Foreign born; Entered 2000 or later; Margin of Error; Average household size of renter-occupied unit
HC03_EST_VC181,Foreign born; Entered 1990 to 1999; Estimate; Average household size of renter-occupied unit
HC03_MOE_VC181,Foreign born; Entered 1990 to 1999; Margin of Error; Average household size of renter-occupied unit
HC04_EST_VC181,Foreign born; Entered before 1990; Estimate; Average household size of renter-occupied unit
HC04_MOE_VC181,Foreign born; Entered before 1990; Margin of Error; Average household size of renter-occupied unit
HC01_EST_VC184,Total; Estimate; ROOMS - 1 room
HC01_MOE_VC184,Total; Margin of Error; ROOMS - 1 room
HC02_EST_VC184,Foreign born; Entered 2000 or later; Estimate; ROOMS - 1 room
HC02_MOE_VC184,Foreign born; Entered 2000 or later; Margin of Error; ROOMS - 1 room
HC03_EST_VC184,Foreign born; Entered 1990 to 1999; Estimate; ROOMS - 1 room
HC03_MOE_VC184,Foreign born; Entered 1990 to 1999; Margin of Error; ROOMS - 1 room
HC04_EST_VC184,Foreign born; Entered before 1990; Estimate; ROOMS - 1 room
HC04_MOE_VC184,Foreign born; Entered before 1990; Margin of Error; ROOMS - 1 room
HC01_EST_VC185,Total; Estimate; ROOMS - 2 or 3 rooms
HC01_MOE_VC185,Total; Margin of Error; ROOMS - 2 or 3 rooms
HC02_EST_VC185,Foreign born; Entered 2000 or later; Estimate; ROOMS - 2 or 3 rooms
HC02_MOE_VC185,Foreign born; Entered 2000 or later; Margin of Error; ROOMS - 2 or 3 rooms
HC03_EST_VC185,Foreign born; Entered 1990 to 1999; Estimate; ROOMS - 2 or 3 rooms
HC03_MOE_VC185,Foreign born; Entered 1990 to 1999; Margin of Error; ROOMS - 2 or 3 rooms
HC04_EST_VC185,Foreign born; Entered before 1990; Estimate; ROOMS - 2 or 3 rooms
HC04_MOE_VC185,Foreign born; Entered before 1990; Margin of Error; ROOMS - 2 or 3 rooms
HC01_EST_VC186,Total; Estimate; ROOMS - 4 or 5 rooms
HC01_MOE_VC186,Total; Margin of Error; ROOMS - 4 or 5 rooms
HC02_EST_VC186,Foreign born; Entered 2000 or later; Estimate; ROOMS - 4 or 5 rooms
HC02_MOE_VC186,Foreign born; Entered 2000 or later; Margin of Error; ROOMS - 4 or 5 rooms
HC03_EST_VC186,Foreign born; Entered 1990 to 1999; Estimate; ROOMS - 4 or 5 rooms
HC03_MOE_VC186,Foreign born; Entered 1990 to 1999; Margin of Error; ROOMS - 4 or 5 rooms
HC04_EST_VC186,Foreign born; Entered before 1990; Estimate; ROOMS - 4 or 5 rooms
HC04_MOE_VC186,Foreign born; Entered before 1990; Margin of Error; ROOMS - 4 or 5 rooms
HC01_EST_VC187,Total; Estimate; ROOMS - 6 or 7 rooms
HC01_MOE_VC187,Total; Margin of Error; ROOMS - 6 or 7 rooms
HC02_EST_VC187,Foreign born; Entered 2000 or later; Estimate; ROOMS - 6 or 7 rooms
HC02_MOE_VC187,Foreign born; Entered 2000 or later; Margin of Error; ROOMS - 6 or 7 rooms
HC03_EST_VC187,Foreign born; Entered 1990 to 1999; Estimate; ROOMS - 6 or 7 rooms
HC03_MOE_VC187,Foreign born; Entered 1990 to 1999; Margin of Error; ROOMS - 6 or 7 rooms
HC04_EST_VC187,Foreign born; Entered before 1990; Estimate; ROOMS - 6 or 7 rooms
HC04_MOE_VC187,Foreign born; Entered before 1990; Margin of Error; ROOMS - 6 or 7 rooms
HC01_EST_VC188,Total; Estimate; ROOMS - 8 or more rooms
HC01_MOE_VC188,Total; Margin of Error; ROOMS - 8 or more rooms
HC02_EST_VC188,Foreign born; Entered 2000 or later; Estimate; ROOMS - 8 or more rooms
HC02_MOE_VC188,Foreign born; Entered 2000 or later; Margin of Error; ROOMS - 8 or more rooms
HC03_EST_VC188,Foreign born; Entered 1990 to 1999; Estimate; ROOMS - 8 or more rooms
HC03_MOE_VC188,Foreign born; Entered 1990 to 1999; Margin of Error; ROOMS - 8 or more rooms
HC04_EST_VC188,Foreign born; Entered before 1990; Estimate; ROOMS - 8 or more rooms
HC04_MOE_VC188,Foreign born; Entered before 1990; Margin of Error; ROOMS - 8 or more rooms
HC01_EST_VC190,Total; Estimate; Median number of rooms
HC01_MOE_VC190,Total; Margin of Error; Median number of rooms
HC02_EST_VC190,Foreign born; Entered 2000 or later; Estimate; Median number of rooms
HC02_MOE_VC190,Foreign born; Entered 2000 or later; Margin of Error; Median number of rooms
HC03_EST_VC190,Foreign born; Entered 1990 to 1999; Estimate; Median number of rooms
HC03_MOE_VC190,Foreign born; Entered 1990 to 1999; Margin of Error; Median number of rooms
HC04_EST_VC190,Foreign born; Entered before 1990; Estimate; Median number of rooms
HC04_MOE_VC190,Foreign born; Entered before 1990; Margin of Error; Median number of rooms
HC01_EST_VC191,Total; Estimate; 1.01 or more occupants per room
HC01_MOE_VC191,Total; Margin of Error; 1.01 or more occupants per room
HC02_EST_VC191,Foreign born; Entered 2000 or later; Estimate; 1.01 or more occupants per room
HC02_MOE_VC191,Foreign born; Entered 2000 or later; Margin of Error; 1.01 or more occupants per room
HC03_EST_VC191,Foreign born; Entered 1990 to 1999; Estimate; 1.01 or more occupants per room
HC03_MOE_VC191,Foreign born; Entered 1990 to 1999; Margin of Error; 1.01 or more occupants per room
HC04_EST_VC191,Foreign born; Entered before 1990; Estimate; 1.01 or more occupants per room
HC04_MOE_VC191,Foreign born; Entered before 1990; Margin of Error; 1.01 or more occupants per room
HC01_EST_VC194,Total; Estimate; VEHICLES AVAILABLE - None
HC01_MOE_VC194,Total; Margin of Error; VEHICLES AVAILABLE - None
HC02_EST_VC194,Foreign born; Entered 2000 or later; Estimate; VEHICLES AVAILABLE - None
HC02_MOE_VC194,Foreign born; Entered 2000 or later; Margin of Error; VEHICLES AVAILABLE - None
HC03_EST_VC194,Foreign born; Entered 1990 to 1999; Estimate; VEHICLES AVAILABLE - None
HC03_MOE_VC194,Foreign born; Entered 1990 to 1999; Margin of Error; VEHICLES AVAILABLE - None
HC04_EST_VC194,Foreign born; Entered before 1990; Estimate; VEHICLES AVAILABLE - None
HC04_MOE_VC194,Foreign born; Entered before 1990; Margin of Error; VEHICLES AVAILABLE - None
HC01_EST_VC195,Total; Estimate; VEHICLES AVAILABLE - 1 or more
HC01_MOE_VC195,Total; Margin of Error; VEHICLES AVAILABLE - 1 or more
HC02_EST_VC195,Foreign born; Entered 2000 or later; Estimate; VEHICLES AVAILABLE - 1 or more
HC02_MOE_VC195,Foreign born; Entered 2000 or later; Margin of Error; VEHICLES AVAILABLE - 1 or more
HC03_EST_VC195,Foreign born; Entered 1990 to 1999; Estimate; VEHICLES AVAILABLE - 1 or more
HC03_MOE_VC195,Foreign born; Entered 1990 to 1999; Margin of Error; VEHICLES AVAILABLE - 1 or more
HC04_EST_VC195,Foreign born; Entered before 1990; Estimate; VEHICLES AVAILABLE - 1 or more
HC04_MOE_VC195,Foreign born; Entered before 1990; Margin of Error; VEHICLES AVAILABLE - 1 or more
HC01_EST_VC198,Total; Estimate; SELECTED CHARACTERISTICS - No telephone service available
HC01_MOE_VC198,Total; Margin of Error; SELECTED CHARACTERISTICS - No telephone service available
HC02_EST_VC198,Foreign born; Entered 2000 or later; Estimate; SELECTED CHARACTERISTICS - No telephone service available
HC02_MOE_VC198,Foreign born; Entered 2000 or later; Margin of Error; SELECTED CHARACTERISTICS - No telephone service available
HC03_EST_VC198,Foreign born; Entered 1990 to 1999; Estimate; SELECTED CHARACTERISTICS - No telephone service available
HC03_MOE_VC198,Foreign born; Entered 1990 to 1999; Margin of Error; SELECTED CHARACTERISTICS - No telephone service available
HC04_EST_VC198,Foreign born; Entered before 1990; Estimate; SELECTED CHARACTERISTICS - No telephone service available
HC04_MOE_VC198,Foreign born; Entered before 1990; Margin of Error; SELECTED CHARACTERISTICS - No telephone service available
HC01_EST_VC199,Total; Estimate; SELECTED CHARACTERISTICS - Linguistically isolated households
HC01_MOE_VC199,Total; Margin of Error; SELECTED CHARACTERISTICS - Linguistically isolated households
HC02_EST_VC199,Foreign born; Entered 2000 or later; Estimate; SELECTED CHARACTERISTICS - Linguistically isolated households
HC02_MOE_VC199,Foreign born; Entered 2000 or later; Margin of Error; SELECTED CHARACTERISTICS - Linguistically isolated households
HC03_EST_VC199,Foreign born; Entered 1990 to 1999; Estimate; SELECTED CHARACTERISTICS - Linguistically isolated households
HC03_MOE_VC199,Foreign born; Entered 1990 to 1999; Margin of Error; SELECTED CHARACTERISTICS - Linguistically isolated households
HC04_EST_VC199,Foreign born; Entered before 1990; Estimate; SELECTED CHARACTERISTICS - Linguistically isolated households
HC04_MOE_VC199,Foreign born; Entered before 1990; Margin of Error; SELECTED CHARACTERISTICS - Linguistically isolated households
HC01_EST_VC201,Total; Estimate; Owner-occupied housing units
HC01_MOE_VC201,Total; Margin of Error; Owner-occupied housing units
